"PRODUCT_ID","LANGUAGE_ID","TRANSLATED_NAME","TRANSLATED_DESCRIPTION"
3247,"ZHS","智能套件 - V/DE","用于 Vision 的 Office 套件(SmartWrite, SmartArt, SmartSpread, SmartBrowse)。德文软件和用户手册。"
3248,"ZHS","智能套件 - S4.0/DE","用于 SPNIX V4.0 的 Office 套件(SmartWrite, SmartArt, SmartSpread, SmartBrowse)。德文软件和用户手册。"
3250,"ZHS","图形 - DIK","图形软件工具包: Draw-It Kwik。用于 Vision 系统的简单图形程序包, 可选择 GIF, JPG, 和 BMP 格式来保存文件。"
1806,"SK","SPNIX3.3 - UL/C","Operačný systém: SPNIX V3.3 - dodatočná používateľská licencia triedy C."
1808,"SK","SPNIX3.3 - UL/D","Operačný systém: SPNIX V3.3 - dodatočná používateľská licencia triedy D."
1820,"SK","SPNIX3.3 - NL","Operačný systém: SPNIX V3.3 - dodatočná licencia na sieťový prístup."
1822,"SK","SPNIX4.0 - SL","Operačný systém: SPNIX V4.3 - Base Server License. Obsahuje 10 všeobecných licencií pre systémovú administráciu, vývojárov alebo používateľov. Žiadne licencovanie sieťových používateľov."
2422,"SK","SPNIX4.0 - SAL","Operačný systém: SPNIX V4.0 - dodatočná licencia systémového administrátora vrátane sieťového prístupu."
2452,"SK","SPNIX4.0 - DL","Operačný systém: SPNIX V4.0 - dodatočná licencia vývojára."
2462,"SK","SPNIX4.0 - UL/N","Operačný systém: SPNIX V4.0 - dodatočná používateľská licencia so sieťovým prístupom."
2464,"SK","SPNIX4.0 - UL/A","Operačný systém: SPNIX V4.0 - dodatočná používateľská licencia triedy A."
2467,"SK","SPNIX4.0 - UL/D","Operačný systém: SPNIX V4.0 - dodatočná používateľská licencia triedy D."
2468,"SK","SPNIX4.0 - UL/C","Operačný systém: SPNIX V4.0 - dodatočná používateľská licencia triedy C."
2470,"SK","SPNIX4.0 - NL","Operačný systém: SPNIX V4.0 - dodatočná licencia na sieťový prístup."
2471,"SK","SPNIX3.3 SU","Operačný systém: SPNIX V3.3 - Base Server License Upgrade na V4.0."
2492,"SK","SPNIX3.3 AU","Operačný systém: SPNIX V3.3 - zvýšenie verzie na 4.0, používateľ triedy A."
2493,"SK","SPNIX3.3 C/DU","Operačný systém: SPNIX V3.3 - zvýšenie verzie na 4.0, používateľ triedy C alebo D."
2494,"SK","SPNIX3.3 NU","Operačný systém: SPNIX V3.3 - zvýšenie verzie na 4.0; licencia na sieťový prístup."
2995,"SK","SPNIX3.3 SAU","Operačný systém: SPNIX V3.3 - zvýšenie verzie na 4.0; licencia systémového administrátora."
3290,"SK","SPNIX3.3 DU","Operačný systém: SPNIX V3.3 - zvýšenie verzie na 4.0; licencia vývojára."
1778,"SK","C pre SPNIX3.3 - 1 Seat","Softvér na programovanie v jazyku C pre SPNIX V3.3 - jeden používateľ"
1779,"SK","C pre SPNIX3.3 - Doc","Dokumentácia programovania v jazyku C, SPNIX V3.3"
1780,"SK","C pre SPNIX3.3 - Sys","Softvér na programovanie v jazyku C pre SPNIX V3.3 - systémový kompilátor, knižnice, linker"
2371,"SK","C pre SPNIX4.0 - Doc","Dokumentácia programovania v jazyku C, SPNIX V4.0"
2423,"SK","C pre SPNIX4.0 - 1 Seat","Softvér na programovanie v jazyku C pre SPNIX V4.0 - jeden používateľ"
3501,"SK","C pre SPNIX4.0 - Sys","Softvér na programovanie v jazyku C pre SPNIX V4.0 - systémový kompilátor, knižnice, linker"
3502,"SK","C pre SPNIX3.3 - Sys/U","Softvér na programovanie v jazyku C pre SPNIX V3.3, zvýšenie verzie na 4.0; systémový kompilátor, knižnice, linker"
3503,"SK","C pre SPNIX3.3 - Seat/U","Softvér na programovanie v jazyku C pre SPNIX V3.3, zvýšenie verzie na 4.0 - jeden používateľ"
1774,"SK","Base ISO CP - BL","Base ISO komunikačný balík - základná licencia"
1775,"SK","Client ISO CP - S","Prídavná licencia na ISO komunikačný balík pre ďalšieho klienta SPNIX V3.3."
1794,"SK","OSI 8-16/IL","OSI Layer 8 to 16 - inkrementálna licencia"
1825,"SK","X25 - 1 Line License","Systém riadenia prístupu do siete X25, jeden používateľ"
2004,"SK","IC Browser - S","IC web prehľadávač pre SPNIX. Prehľadávač s funkciou sieťovej pošty."
2005,"SK","IC Browser Doc - S","Súprava dokumentácie pre IC web prehľadávač pre SPNIX. Obsahuje inštalačnú príručku, sprievodcu administrátora poštového servera a stručnú príručku pre používateľa."
2416,"SK","Client ISO CP - S","Prídavná licencia na ISO komunikačný balík pre ďalšieho klienta SPNIX V4.0."
2417,"SK","Client ISO CP - V","Prídavná licencia na ISO komunikačný balík pre ďalšieho klienta Vision."
2449,"SK","OSI 1-4/IL","OSI Layer 1 to 4 - inkrementálna licencia"
3101,"SK","IC Browser - V","IC web prehľadávač pre Vision s manuálom. Prehľadávač s funkciou sieťovej pošty."
2359,"TR","LCD Monitör 9/PM","Likit Kristal Ekran 9 inç pasif monitör. Küçük monitörün masanızda daha fazla çalışma yeri bırakarak sağladığı verimliğin keyfine bakın. Tak ve kullan uyumluluğuyla kurulması çok kolay."
3060,"TR","Monitör 17/HR","CRT Monitör 17 inç (16 görülebilir) yüksek çözünürlük. Olağanüstü resim performansı ve daha fazla ekran alanı. Bu monitör, olağanüstü değerde şık, zengin renge sahip monitör performansı sunar. Ekranda görüntü kontrolü dahil olmak üzere ileri özelliklere sahiptir."
2243,"TR","Monitör 17/HR/F","Monitör 17 inç (16 görülebilir) yüksek çözünürlük, düz ekran. Ekran içinde (köşelerde bile) daha sürekli ve kesin odaklanma için Gelişmiş Eliptik Doğrultma Sistemi'ne sahip yüksek yoğunluklu foton tabancası."
3057,"TR","Monitör 17/SD","CRT Monitör 17 inç (16 görülebilir) kısa derinlik. Olağanüstü resim berraklığı ve doğruluğu sağlar. Gelişmiş verimlilik için büyük masaüstüne ek olarak profesyonel renk, teknik mühendislik ve görüntüleme/animasyon kullanıcılarına istedikleri renk uygunluğunu verir."
3061,"TR","Monitör 19/SD","CRT Monitör 19 inç (18 görünebilir) kısa derinlik. Yüksek karşıtlıklı siyah ekran kaplaması: üstün karşıtlık ve gri ölçek performansı. Hareketli, gerçeğiyle eşdeğer ses ve zengin derin bas tonlarıyla tüm çoklu ortam ses deneyimlerinizi canlandıran dinamik bas sese sahip yeni tasarlanmış yükseltilmiş profesyonel hoperlörler. Bunlara ek olarak, renk kodlu kablolar, basit tak ve kullan kurulumu ve dijital ekranda kontrolle çoklu ortamınızdaki ve Internetinizdeki görüntüleri birkaç dakikada ayarlamaya hazır olursunuz."
2245,"TR","Monitör 19/SD/M","Monitör 19 (18 Görünebilir) kısa derinlik, Tek renkli. Küçük tasarımda inanılmaz resim performansı. Basit, ekranda görüntülü menü, ekran boyutlarını, renkleri ve resim özelliklerini kolayca ayarlamanıza yardımcı olur. Monitörünüzü kişisel bilgisayarınıza takmanız yeterlidir. Artık çalışmaya hazırsınız."
3065,"TR","Monitör 21/D","CRT Monitör 21 inç (20 görünebilir). Dijital OptiScan teknolojisi: 75 Hz'de 1600 x 1200 çözünürlüğü destekler. Boyutlar (YxGxD): 8,3 x 18,5 x 15 inç. Monitörden açılan, ayrılabilir ve takılabilir Platin Serisi hoperlörler güçlü ses ve dijital ses çalar prizi kolaylığı sağlar. Dijital ses çalarınızı takmanız yeterlidir. Sesleri, kişisel bilgisayarınızı çalıştırmadan dinleyebilirsiniz."
3331,"TR","Monitör 21/HR","21 inç monitör (20 inç görünebilir) yüksek çözünürlük. Bu monitör iş, masaüstü yayıncılık ve yoğun grafiğe sahip uygulamalar için uygundur. Büyük ekranın, uygulamaları çalıştırmak için daha çok çalışma alanı sunarak sağladığı verimliğin keyfini çıkarın."
2252,"TR","Monitör 21/HR/M","Monitör 21 inç (20 görülebilir) yüksek çözünürlük, tek renk. Birim boyutu: 35,6 x 29,6 x 33,3 cm (14,6 kg) Paket: 40,53 x 31,24 x 35,39 cm (16,5 kg). Yatay frekans 31,5 - 54 kHz, Dikey frekans 50 - 120 Hz. Universal güç kaynağı 90 - 132 V, 50 - 60 Hz."
3064,"TR","Monitör 21/SD","Monitör 21 inç (20 görülebilir) kısa derinlik. Özellikler arasında şunlar bulunmaktadır: 0,25-0,28 Delik Izgara Mesafesi, 76 Hz'de 1920 x 1200 çözünürlük desteği, ekranda görüntü ve iletken yansıtmayı engelleyici film kaplama."
3155,"TR","Monitör Çerçevesi - HD","Monitör Çerçevesi, dayanıklı, maksimum monitör ağırlığı 30 kg"
3234,"TR","Monitör Çerçevesi - STD","Standart Monitör Çerçevesi, maksimum monitör ağırlığı 10 kg"
3350,"TR","Plazma Monitör 10/LE/VGA","10 inç düşük enerjili plazma monitör, VGA çözünürlük"
2236,"TR","Plasma Monitör 10/TFT/XGA","Dizüstü bilgisayarlar için 10 inç TFT XGA düz ekran monitör"
3054,"TR","Plasma Monitör 10/XGA","10 inç standart plazma monitör, XGA çözünürlük. Bu sanal olarak düz, yüksek çözünürlüklü ekran, azaltılmış parlaklığa sahip olağanüstü resim kalitesi sağlar."
3251,"ZHS","项目管理 - V","用于 Vision 的项目管理软件。该软件具有命令行和图形界面, 包含文本, 图形, 电子表格和可定制的报表格式。"
3252,"ZHS","项目管理 - S3.3","用于 SPNIX V3.3 的项目管理软件。该软件具有命令行和图形界面, 包含文本, 图形, 电子表格和可定制的报表格式。"
3253,"ZHS","智能套件 - S4.0/EN","用于 SPNIX V4.0 的 Office 套件(SmartWrite, SmartArt, SmartSpread, SmartBrowse)。英文软件和用户手册。"
3257,"ZHS","Web 浏览器 - SB/S 2.1","Web 浏览器软件工具包: 用于 SPNIX V3.3 的 SmartBrowse V2.1。 包括上下文相关的帮助文件和联机文档。"
3258,"ZHS","Web 浏览器 - SB/V 1.0","Web 浏览器软件工具包: 用于 Vision 的 SmartBrowse V2.1。 包括上下文相关的帮助文件和联机文档。"
3362,"ZHS","Web 浏览器 - SB/S 4.0","Web 浏览器软件工具包: 用于 SPNIX V4.0 的 SmartBrowse V4.0。 包括上下文相关的帮助文件和联机文档。"
2231,"ZHS","办公桌 - S/V","标准尺寸的办公桌; 可以作为资产的征税项目。办公桌的饰面视订购时的库存情况而定, 可能的材质有橡木, 岑木, 樱桃木和桃心木。"
2335,"ZHS","移动电话","轻巧的翻盖式低功耗双频移动电话, 配备一个耳机和一个备用电池舱。"
2350,"ZHS","办公桌 - W/48","办公桌 - 48 英寸白色薄板, 带一个柜子; 可作为资产的征税项目。"
2351,"ZHS","办公桌 - W/48/R","办公桌 - 60 英寸白色薄板, 带一个 48 英寸的柜子; 可作为资产的征税项目。"
2779,"ZHS","办公桌 - OS/O/F","带有文件抽屉的大尺寸高级橡木办公桌。订购时可以选择浅色或深色花纹, 或原木色的手工花纹的办公桌饰面。"
3337,"ZHS","移动 Web 电话","已包含 Web 访问月租费的流线型移动电话。带皮套和腰夹。"
2091,"ZHS","笔记本 LW 8 1/2 x 11","笔记本,横格本, 白色, 尺寸 8 1/2 x 11 英寸"
2093,"ZHS","钢笔 - 10/FP","可更换墨水的钢笔, 速干防渍, 书写流畅不间断。字迹清晰。细笔尖。单色盒装 (黑, 蓝, 红) 或混色盒装 (6 黑, 3 蓝和 1 红)。"
2144,"ZHS","名片夹封面","用于替代台式名片架的名片夹。有烟灰色 (原色) 或透明塑料两种。"
2336,"ZHS","盒装名片 - 250","名片, 每盒 250 张。订购时需要使用 BC110-2, Rev. 3/2000 表单 (纸介或联机), 填写所有标记有星号的字段。"
2337,"ZHS","名片 - 1000/2L","名片, 每盒 1000 张。正反两面使用不同语言。订购时需要使用 BC110-2, Rev. 3/2000 表单 (纸介或联机), 填写所有标记有星号的字段并选择第二种语言的复选框(其中一面始终为英语)。"
2339,"ZHS","纸张 - 标准打印机","20 磅 8.5x11 英寸白色激光打印机打印 (可回收), 每令为 10 包,每包 500 张。"
2536,"ZHS","名片 - 250/2L","名片, 每盒 250 张。正反两面使用不同语言。订购时需要使用 BC110-2, Rev. 3/2000 表单 (纸介或联机), 填写所有标记有星号的字段并选择第二种语言的复选框 (其中一面始终为英语)。"
2537,"ZHS","盒装名片 - 1000","名片, 每盒 1000 张。订购时需要使用 BC110-2, Rev. 3/2000 表单 (纸介或联机), 填写所有标记有星号的字段。"
2783,"ZHS","别针 - 纸张","代表标准质量的著名品牌纸张用别针。10 盒, 每盒 100 枚。#1 常规或特号别针, 抛光或防滑。"
2808,"ZHS","笔记本 LY 8 1/2 x 11","笔记本,横格本, 黄色, 尺寸 8 1/2 x 11 英寸"
2810,"ZHS","透明圆珠笔","圆珠笔, 书写流畅, 字迹清晰。透明的塑料笔杆, 可以随时确认笔芯的使用情况并可放心地使用。每个包装 4 支, 颜色分为黑, 蓝, 红和绿。"
2870,"ZHS","铅笔 - 自动","人体工程学设计的自动铅笔, 可以改善书写的舒适程度。并可以添加橡皮和铅芯。可以使用三种直径的铅芯: .5mm (细)); .7mm (适中)) 和 .9mm (粗)。"
3051,"ZHS","钢笔 - 10/MP","可更换墨水的钢笔, 速干防渍, 书写流畅不间断。字迹清晰。笔尖适中。单色盒装 (黑, 蓝, 红) 或混色盒装 (6 黑, 3 蓝和 1 红)。"
3150,"ZHS","名片架 - 25","名片架; 质感的塑料名片架, 带有公司徽标浮雕。一般可放置 25 张名片, 具体取决于名片厚度。"
3208,"ZHS","铅笔 - 木质","盒装铅笔 (两打)。订购时请指定铅芯类型: 2H (双倍硬度), H (硬), HB (硬黑), B (软黑)。"
3209,"ZHS","转笔刀 - 铅笔","电动铅笔转笔刀, 采用长寿命的优质钢材刀刃。PencilSaver 有助于防止铅笔削地过尖。防滑橡胶手柄。内置铅笔架。"
3224,"ZHS","名片夹 - 250","便携式名片夹, 用于分类存放名片, 容量 250 张。它的外形像小册子, 分为很多页, 每页包含若干个透明的插袋用来存放名片。可以选择字母标签。可指定排序所用层次的颜色 (深棕色, 浅褐色, 暗红色, 黑, 和浅灰)。"
3225,"ZHS","名片架 - 1000","使用字母标签对名片进行分类的名片架; 容量 1000 张。此台式名片架为烟灰色外盖, 黑色基座。外盖可以打开, 以便向名片架中存放名片。"
3511,"ZHS","纸张 - HQ 打印机","用于喷墨或激光打印机的优质纸张, 已通过防卡纸测试。不含酸性物质, 适于保存。重 22 磅, 光洁度 92。大小: 8 1/2 x 11。每包 500 页。"
3515,"ZHS","备用铅芯","用于自动铅笔的铅芯。每盒 25 支, 外加一个备用橡皮。可以提供三种直径的铅芯: .5mm (细)); .7mm (适中)) 和 .9mm (粗)。"
